date,VIX,VXY
2008-12-18,47.34,22.02
2008-12-19,44.93,22.14
2008-12-22,44.56,20.37
2008-12-23,45.02,19.42
2008-12-24,44.21,18.98
2008-12-26,43.38,19.33
2008-12-29,43.9,19.79
2008-12-30,41.63,20.04
2008-12-31,40.0,20.04
2009-01-02,39.19,20.53
2009-01-05,39.08,20.21
2009-01-06,38.56,19.99
2009-01-07,43.39,19.72
2009-01-08,42.56,19.54
2009-01-09,42.82,19.34
2009-01-12,45.84,19.11
2009-01-13,43.27,19.2
2009-01-14,49.14,19.84
2009-01-15,51.0,19.22
2009-01-16,46.11,19.21
2009-01-20,56.65,20.33
2009-01-21,46.42,20.69
2009-01-22,47.29,20.37
2009-01-23,47.27,20.65
2009-01-26,45.69,20.03
2009-01-27,42.25,20.1
2009-01-28,39.66,19.42
2009-01-29,42.63,19.55
2009-01-30,44.84,19.9
2009-02-02,45.52,19.72
2009-02-03,43.06,19.43
2009-02-04,43.85,19.14
2009-02-05,43.73,18.15
2009-02-06,43.37,18.11
2009-02-09,43.64,18.22
2009-02-10,46.67,18.76
2009-02-11,44.53,18.7
2009-02-12,41.25,18.59
2009-02-13,42.93,18.49
2009-02-17,48.66,18.2
2009-02-18,48.46,17.9
2009-02-19,47.08,17.61
2009-02-20,49.3,17.86
2009-02-23,52.62,18.4
2009-02-24,45.49,17.81
2009-02-25,44.67,17.57
2009-02-26,44.66,17.26
2009-02-27,46.35,17.65
2009-03-02,52.65,17.51
2009-03-03,50.93,17.36
2009-03-04,47.56,16.85
2009-03-05,50.17,16.84
2009-03-06,49.33,17.02
2009-03-09,49.68,16.52
2009-03-10,44.37,16.61
2009-03-11,43.61,17.06
2009-03-12,41.18,16.79
2009-03-13,42.36,17.04
2009-03-16,43.74,16.72
2009-03-17,40.8,16.44
2009-03-18,40.06,17.68
2009-03-19,43.68,17.95
2009-03-20,45.89,17.79
2009-03-23,43.23,17.35
2009-03-24,42.93,17.07
2009-03-25,42.25,17.18
2009-03-26,40.36,17.17
2009-03-27,41.04,17.34
2009-03-30,45.54,17.31
2009-03-31,44.14,17.22
2009-04-01,42.28,17.19
2009-04-02,42.04,17.04
2009-04-03,39.7,16.27
2009-04-06,40.93,15.5
2009-04-07,40.39,15.42
2009-04-08,38.85,15.18
2009-04-09,36.53,15.06
2009-04-13,37.81,15.26
2009-04-14,37.67,15.35
2009-04-15,36.17,15.0
2009-04-16,35.79,14.4
2009-04-17,33.94,14.4
2009-04-20,39.18,14.7
2009-04-21,37.14,14.46
2009-04-22,38.1,14.34
2009-04-23,37.15,14.07
2009-04-24,36.82,14.31
2009-04-27,38.32,14.23
2009-04-28,37.95,14.09
2009-04-29,36.08,14.06
2009-04-30,36.5,13.96
2009-05-01,35.3,14.0
2009-05-04,34.53,13.84
2009-05-05,33.36,13.89
2009-05-06,32.45,13.91
2009-05-07,33.44,13.5
2009-05-08,32.05,13.38
2009-05-11,32.87,13.8
2009-05-12,31.8,14.43
2009-05-13,33.65,14.56
2009-05-14,31.37,14.06
2009-05-15,33.12,14.14
2009-05-18,30.24,13.67
2009-05-19,28.8,13.83
2009-05-20,29.03,14.07
2009-05-21,31.35,14.65
2009-05-22,32.63,15.17
2009-05-26,30.62,15.06
2009-05-27,32.36,15.14
2009-05-28,31.67,14.68
2009-05-29,28.92,15.23
2009-06-01,30.04,15.33
2009-06-02,29.63,15.85
2009-06-03,31.02,16.11
2009-06-04,30.18,15.67
2009-06-05,29.62,15.49
2009-06-08,29.77,15.42
2009-06-09,28.27,15.35
2009-06-10,28.46,15.29
2009-06-11,28.11,15.04
2009-06-12,28.15,14.52
2009-06-15,30.81,14.64
2009-06-16,32.68,14.82
2009-06-17,31.54,15.08
2009-06-18,30.03,14.57
2009-06-19,27.99,14.41
2009-06-22,31.17,14.85
2009-06-23,30.58,15.29
2009-06-24,29.05,14.98
2009-06-25,26.36,14.38
2009-06-26,25.93,14.38
2009-06-29,25.35,13.92
2009-06-30,26.35,13.61
2009-07-01,26.22,13.62
2009-07-02,27.95,13.36
2009-07-06,29.0,13.54
2009-07-07,30.85,13.73
2009-07-08,31.3,14.31
2009-07-09,29.78,13.89
2009-07-10,29.02,14.1
2009-07-13,26.31,14.05
2009-07-14,25.02,13.68
2009-07-15,25.89,13.68
2009-07-16,25.42,13.6
2009-07-17,24.34,13.52
2009-07-20,24.4,13.64
2009-07-21,23.87,13.78
2009-07-22,23.47,13.61
2009-07-23,23.43,13.34
2009-07-24,23.09,13.21
2009-07-27,24.28,13.04
2009-07-28,25.01,13.11
2009-07-29,25.61,13.21
2009-07-30,25.4,12.88
2009-07-31,25.92,12.79
2009-08-03,25.56,13.31
2009-08-04,24.89,13.39
2009-08-05,24.9,13.57
2009-08-06,25.67,13.5
2009-08-07,24.76,13.41
2009-08-10,24.99,13.4
2009-08-11,25.99,13.75
2009-08-12,25.45,13.64
2009-08-13,24.71,13.41
2009-08-14,24.27,13.37
2009-08-17,27.89,13.67
2009-08-18,26.18,13.4
2009-08-19,26.26,13.36
2009-08-20,25.09,12.96
2009-08-21,25.01,12.95
2009-08-24,25.14,12.88
2009-08-25,24.92,12.89
2009-08-26,24.95,12.91
2009-08-27,24.68,12.86
2009-08-28,24.76,12.73
2009-08-31,26.01,12.87
2009-09-01,29.15,13.07
2009-09-02,28.9,13.24
2009-09-03,27.1,13.03
2009-09-04,25.26,12.85
2009-09-08,25.62,12.84
2009-09-09,24.32,12.97
2009-09-10,23.55,12.92
2009-09-11,24.15,13.06
2009-09-14,23.86,12.96
2009-09-15,23.42,12.77
2009-09-16,23.69,12.89
2009-09-17,23.65,12.82
2009-09-18,23.92,12.78
2009-09-21,24.06,12.6
2009-09-22,23.08,12.68
2009-09-23,23.49,12.32
2009-09-24,24.95,12.44
2009-09-25,25.61,12.64
2009-09-28,24.88,12.66
2009-09-29,25.19,12.71
2009-09-30,25.61,12.55
2009-10-01,28.27,12.57
2009-10-02,28.68,12.79
2009-10-05,26.84,12.42
2009-10-06,25.7,12.49
2009-10-07,24.68,12.5
2009-10-08,24.18,12.43
2009-10-09,23.12,12.5
2009-10-12,23.01,12.39
2009-10-13,22.99,12.74
2009-10-14,22.86,13.18
2009-10-15,21.72,12.93
2009-10-16,21.43,13.07
2009-10-19,21.49,12.98
2009-10-20,20.9,13.01
2009-10-21,22.22,12.76
2009-10-22,20.69,12.6
2009-10-23,22.27,12.7
2009-10-26,24.31,12.68
2009-10-27,24.83,12.86
2009-10-28,27.91,13.36
2009-10-29,24.76,13.2
2009-10-30,30.69,13.51
2009-11-02,29.78,13.69
2009-11-03,28.81,14.32
2009-11-04,27.72,13.86
2009-11-05,25.43,13.16
2009-11-06,24.19,13.21
2009-11-09,23.15,12.81
2009-11-10,22.84,12.93
2009-11-11,23.04,12.82
2009-11-12,24.24,12.83
2009-11-13,23.36,12.74
2009-11-16,22.89,12.42
2009-11-17,22.41,12.52
2009-11-18,21.63,12.42
2009-11-19,22.63,12.67
2009-11-20,22.19,12.95
2009-11-23,21.16,12.63
2009-11-24,20.47,12.67
2009-11-25,20.48,13.2
2009-11-27,24.74,14.14
2009-11-30,24.51,13.66
2009-12-01,21.92,13.24
2009-12-02,21.12,13.03
2009-12-03,22.46,12.93
2009-12-04,21.25,13.18
2009-12-07,22.1,13.08
2009-12-08,23.69,13.44
2009-12-09,22.66,13.56
2009-12-10,22.32,12.91
2009-12-11,21.59,13.05
2009-12-14,21.15,12.91
2009-12-15,21.49,13.27
2009-12-16,20.54,13.26
2009-12-17,22.51,13.42
2009-12-18,21.68,13.47
2009-12-21,20.49,13.46
2009-12-22,19.54,13.66
2009-12-23,19.71,13.68
2009-12-24,19.47,13.62
2009-12-28,19.93,13.52
2009-12-29,20.01,13.46
2009-12-30,19.96,13.43
2009-12-31,21.68,13.48
2010-01-04,20.04,13.02
2010-01-05,19.35,12.73
2010-01-06,19.16,12.42
2010-01-07,19.06,12.43
2010-01-08,18.13,12.4
2010-01-11,17.55,11.81
2010-01-12,18.25,11.92
2010-01-13,17.85,11.7
2010-01-14,17.63,11.5
2010-01-15,17.91,11.86
2010-01-19,17.58,11.68
2010-01-20,18.68,12.07
2010-01-21,22.27,12.25
2010-01-22,27.31,12.36
2010-01-25,25.41,12.01
2010-01-26,24.55,12.41
2010-01-27,23.14,12.19
2010-01-28,23.73,12.3
2010-01-29,24.62,12.47
2010-02-01,22.59,12.22
2010-02-02,21.48,11.74
2010-02-03,21.6,11.96
2010-02-04,26.08,12.86
2010-02-05,26.11,13.34
2010-02-08,26.51,12.88
2010-02-09,26.0,12.46
2010-02-10,25.4,12.37
2010-02-11,23.96,12.25
2010-02-12,22.73,12.4
2010-02-16,22.25,11.8
2010-02-17,21.72,12.12
2010-02-18,20.63,12.31
2010-02-19,20.02,12.16
2010-02-22,19.94,11.89
2010-02-23,21.37,12.14
2010-02-24,20.27,12.13
2010-02-25,20.1,12.0
2010-02-26,19.5,12.06
2010-03-01,19.26,12.0
2010-03-02,19.06,12.02
2010-03-03,18.83,11.92
2010-03-04,18.72,11.83
2010-03-05,17.42,11.87
2010-03-08,17.79,11.67
2010-03-09,17.92,11.67
2010-03-10,18.57,11.44
2010-03-11,18.06,11.1
2010-03-12,17.58,11.18
2010-03-15,18.0,11.04
2010-03-16,17.69,10.88
2010-03-17,16.91,10.57
2010-03-18,16.62,10.52
2010-03-19,16.97,10.89
2010-03-22,16.87,11.01
2010-03-23,16.35,11.04
2010-03-24,17.55,11.63
2010-03-25,18.4,11.5
2010-03-26,17.77,11.62
2010-03-29,17.59,11.28
2010-03-30,17.13,11.43
2010-03-31,17.59,11.3
2010-04-01,17.47,11.22
2010-04-05,17.02,11.07
2010-04-06,16.23,11.16
2010-04-07,16.62,11.15
2010-04-08,16.48,11.15
2010-04-09,16.14,11.06
2010-04-12,15.58,10.83
2010-04-13,16.2,10.63
2010-04-14,15.59,10.52
2010-04-15,15.89,10.63
2010-04-16,18.36,10.99
2010-04-19,17.34,10.77
2010-04-20,15.73,10.65
2010-04-21,16.32,10.84
2010-04-22,16.47,11.18
2010-04-23,16.62,11.22
2010-04-26,17.47,11.02
2010-04-27,22.81,11.82
2010-04-28,21.08,11.83
2010-04-29,18.44,11.23
2010-04-30,22.05,11.38
2010-05-03,20.19,11.36
2010-05-04,23.84,12.15
2010-05-05,24.91,12.82
2010-05-06,32.8,15.15
2010-05-07,40.95,14.93
2010-05-10,28.84,13.57
2010-05-11,28.32,13.72
2010-05-12,25.52,13.01
2010-05-13,26.68,12.69
2010-05-14,31.24,13.62
2010-05-17,30.84,13.76
2010-05-18,33.55,14.32
2010-05-19,35.32,14.92
2010-05-20,45.79,16.56
2010-05-21,40.1,15.74
2010-05-24,38.32,14.88
2010-05-25,34.61,15.41
2010-05-26,35.02,15.11
2010-05-27,29.68,14.18
2010-05-28,32.07,14.4
2010-06-01,35.54,14.52
2010-06-02,30.17,14.36
2010-06-03,29.46,14.17
2010-06-04,35.48,14.87
2010-06-07,36.57,15.05
2010-06-08,33.7,14.91
2010-06-09,33.73,14.46
2010-06-10,30.57,13.76
2010-06-11,28.79,13.43
2010-06-14,28.58,12.91
2010-06-15,25.87,12.94
2010-06-16,25.92,13.07
2010-06-17,25.05,12.84
2010-06-18,23.95,12.82
2010-06-21,24.88,12.58
2010-06-22,27.05,12.76
2010-06-23,26.91,12.83
2010-06-24,29.74,13.16
2010-06-25,28.53,13.36
2010-06-28,29.0,13.06
2010-06-29,34.13,13.86
2010-06-30,34.54,13.83
2010-07-01,32.86,13.87
2010-07-02,30.12,13.65
2010-07-06,29.65,12.85
2010-07-07,26.84,12.69
2010-07-08,25.71,12.27
2010-07-09,24.98,12.33
2010-07-12,24.43,12.06
2010-07-13,24.56,11.97
2010-07-14,24.89,11.97
2010-07-15,25.14,12.01
2010-07-16,26.25,12.54
2010-07-19,25.97,12.5
2010-07-20,23.93,12.47
2010-07-21,25.64,12.83
2010-07-22,24.63,12.36
2010-07-23,23.47,12.31
2010-07-26,22.73,11.72
2010-07-27,23.19,11.52
2010-07-28,24.25,11.38
2010-07-29,24.13,11.29
2010-07-30,23.5,11.38
2010-08-02,22.01,11.12
2010-08-03,22.63,11.33
2010-08-04,22.21,11.59
2010-08-05,22.1,11.58
2010-08-06,21.74,11.64
2010-08-09,22.14,11.59
2010-08-10,22.37,11.69
2010-08-11,25.39,12.65
2010-08-12,25.73,12.19
2010-08-13,26.24,12.32
2010-08-16,26.1,12.06
2010-08-17,24.33,11.86
2010-08-18,24.59,11.84
2010-08-19,26.44,11.96
2010-08-20,25.49,12.07
2010-08-23,25.66,12.12
2010-08-24,27.46,12.46
2010-08-25,26.7,12.47
2010-08-26,27.37,12.3
2010-08-27,24.45,12.4
2010-08-30,27.21,12.37
2010-08-31,26.05,12.54
2010-09-01,23.89,12.5
2010-09-02,23.19,12.28
2010-09-03,21.31,12.0
2010-09-07,23.8,12.36
2010-09-08,23.25,12.2
2010-09-09,22.81,11.97
2010-09-10,21.99,11.81
2010-09-13,21.21,11.7
2010-09-14,21.56,12.03
2010-09-15,22.1,11.63
2010-09-16,21.72,11.47
2010-09-17,22.01,11.49
2010-09-20,21.5,11.42
2010-09-21,22.35,11.51
2010-09-22,22.51,11.69
2010-09-23,23.87,11.95
2010-09-24,21.71,11.95
2010-09-27,22.54,11.65
2010-09-28,22.6,11.96
2010-09-29,23.25,12.05
2010-09-30,23.7,11.8
2010-10-01,22.5,11.83
2010-10-04,23.53,11.85
2010-10-05,21.76,12.04
2010-10-06,21.49,12.54
2010-10-07,21.56,13.02
2010-10-08,20.71,12.87
2010-10-11,18.96,12.56
2010-10-12,18.93,12.55
2010-10-13,19.07,12.64
2010-10-14,19.88,12.61
2010-10-15,19.03,12.53
2010-10-18,19.09,12.6
2010-10-19,20.63,12.84
2010-10-20,19.79,12.69
2010-10-21,19.27,12.62
2010-10-22,18.78,12.53
2010-10-25,19.85,12.59
2010-10-26,20.22,12.66
2010-10-27,20.71,12.89
2010-10-28,20.88,12.77
2010-10-29,21.2,12.91
2010-11-01,21.83,13.08
2010-11-02,21.57,12.92
2010-11-03,19.56,12.39
2010-11-04,18.52,12.07
2010-11-05,18.26,12.13
2010-11-08,18.29,12.41
2010-11-09,19.08,12.49
2010-11-10,18.47,12.58
2010-11-11,18.64,12.7
2010-11-12,20.61,12.62
2010-11-15,20.2,12.68
2010-11-16,22.58,12.79
2010-11-17,21.76,12.28
2010-11-18,18.75,11.88
2010-11-19,18.04,11.88
2010-11-22,18.37,11.94
2010-11-23,20.63,12.33
2010-11-24,19.56,12.34
2010-11-26,22.22,12.63
2010-11-29,21.53,12.87
2010-11-30,23.54,13.04
2010-12-01,21.36,12.68
2010-12-02,19.39,12.37
2010-12-03,18.01,12.07
2010-12-06,18.02,12.33
2010-12-07,17.99,12.34
2010-12-08,17.74,12.51
2010-12-09,17.25,12.32
2010-12-10,17.61,12.15
2010-12-13,17.55,11.99
2010-12-14,17.61,11.92
2010-12-15,17.94,12.39
2010-12-16,17.39,12.48
2010-12-17,16.11,12.34
2010-12-20,16.41,12.29
2010-12-21,16.49,12.23
2010-12-22,15.45,12.31
2010-12-23,16.47,12.23
2010-12-27,17.67,12.26
2010-12-28,17.52,12.43
2010-12-29,17.28,12.62
2010-12-30,17.52,12.57
2010-12-31,17.75,12.6
2011-01-03,17.61,12.53
2011-01-04,17.38,12.39
2011-01-05,17.02,12.4
2011-01-06,17.4,12.45
2011-01-07,17.14,12.23
2011-01-10,17.54,12.07
2011-01-11,16.89,11.86
2011-01-12,16.24,11.74
2011-01-13,16.39,11.61
2011-01-14,15.46,11.65
2011-01-18,15.87,11.57
2011-01-19,17.31,11.68
2011-01-20,17.99,11.64
2011-01-21,18.47,11.55
2011-01-24,17.65,11.17
2011-01-25,17.59,11.2
2011-01-26,16.64,10.88
2011-01-27,16.15,10.91
2011-01-28,20.04,11.01
2011-01-31,19.53,11.32
2011-02-01,17.63,11.26
2011-02-02,17.3,11.24
2011-02-03,16.69,11.27
2011-02-04,15.93,11.08
2011-02-07,16.28,10.9
2011-02-08,15.81,10.65
2011-02-09,15.87,10.69
2011-02-10,16.09,10.82
2011-02-11,15.69,10.89
2011-02-14,15.95,10.74
2011-02-15,16.37,10.57
2011-02-16,16.72,10.4
2011-02-17,16.59,10.28
2011-02-18,16.43,10.22
2011-02-22,20.8,10.37
2011-02-23,22.13,10.65
2011-02-24,21.32,10.63
2011-02-25,19.22,10.54
2011-02-28,18.35,10.34
2011-03-01,21.01,10.3
2011-03-02,20.7,10.48
2011-03-03,18.6,10.25
2011-03-04,19.06,10.03
2011-03-07,20.66,9.91
2011-03-08,19.82,9.97
2011-03-09,20.22,9.94
2011-03-10,21.88,9.97
2011-03-11,20.08,10.42
2011-03-14,21.13,11.06
2011-03-15,24.32,11.82
2011-03-16,29.4,13.95
2011-03-17,26.37,11.87
2011-03-18,24.44,11.58
2011-03-21,20.61,10.96
2011-03-22,20.21,10.67
2011-03-23,19.17,10.79
2011-03-24,18.0,10.58
2011-03-25,17.91,10.67
2011-03-28,19.44,10.87
2011-03-29,18.16,11.1
2011-03-30,17.71,11.02
2011-03-31,17.74,10.81
2011-04-01,17.4,10.75
2011-04-04,17.5,10.37
2011-04-05,17.25,10.45
2011-04-06,16.9,10.63
2011-04-07,17.11,10.7
2011-04-08,17.87,10.79
2011-04-11,16.59,10.95
2011-04-12,17.09,10.97
2011-04-13,16.92,10.99
2011-04-14,16.27,10.89
2011-04-15,15.32,10.86
2011-04-18,16.96,11.09
2011-04-19,15.83,10.87
2011-04-20,15.07,10.83
2011-04-21,14.69,11.07
2011-04-25,15.77,11.15
2011-04-26,15.62,11.06
2011-04-27,15.35,11.13
2011-04-28,14.62,11.03
2011-04-29,14.75,11.09
2011-05-02,15.99,11.23
2011-05-03,16.7,11.49
2011-05-04,17.08,11.6
2011-05-05,18.2,11.79
2011-05-06,18.4,11.52
2011-05-09,17.16,11.81
2011-05-10,15.91,11.41
2011-05-11,16.95,11.69
2011-05-12,16.03,11.53
2011-05-13,17.07,11.58
2011-05-16,18.24,11.65
2011-05-17,17.55,11.63
2011-05-18,16.23,11.55
2011-05-19,15.52,11.31
2011-05-20,17.43,11.4
2011-05-23,18.27,11.7
2011-05-24,17.82,11.56
2011-05-25,17.07,11.53
2011-05-26,16.09,11.56
2011-05-27,15.98,11.65
2011-05-31,15.45,11.37
2011-06-01,18.3,11.37
2011-06-02,18.09,11.2
2011-06-03,17.95,11.11
2011-06-06,18.49,10.94
2011-06-07,18.07,10.84
2011-06-08,18.79,11.05
2011-06-09,17.77,10.58
2011-06-10,18.86,10.87
2011-06-13,19.61,10.94
2011-06-14,18.26,10.93
2011-06-15,21.32,11.81
2011-06-16,22.73,11.55
2011-06-17,21.85,11.49
2011-06-20,19.99,11.47
2011-06-21,18.86,11.25
2011-06-22,18.52,11.18
2011-06-23,19.29,11.38
2011-06-24,21.1,11.48
2011-06-27,20.56,11.57
2011-06-28,19.17,11.34
2011-06-29,17.27,11.01
2011-06-30,16.52,10.62
2011-07-01,15.87,10.67
2011-07-05,16.06,10.64
2011-07-06,16.34,10.75
2011-07-07,15.95,10.27
2011-07-08,15.95,10.44
2011-07-11,18.39,11.69
2011-07-12,19.87,11.75
2011-07-13,19.91,11.55
2011-07-14,20.8,11.34
2011-07-15,19.53,11.5
2011-07-18,20.95,11.68
2011-07-19,19.21,11.49
2011-07-20,19.09,11.56
2011-07-21,17.56,10.85
2011-07-22,17.52,10.83
2011-07-25,19.35,10.89
2011-07-26,20.23,11.04
2011-07-27,22.98,11.32
2011-07-28,23.74,11.44
2011-07-29,25.25,11.72
2011-08-01,23.66,11.53
2011-08-02,24.79,12.09
2011-08-03,23.38,11.61
2011-08-04,31.66,12.62
2011-08-05,32.0,12.43
2011-08-08,48.0,14.05
2011-08-09,35.06,13.87
2011-08-10,42.99,14.53
2011-08-11,39.0,13.83
2011-08-12,36.36,13.48
2011-08-15,31.87,12.52
2011-08-16,32.85,12.46
2011-08-17,31.58,12.57
2011-08-18,42.67,13.12
2011-08-19,43.05,13.04
2011-08-22,42.44,12.89
2011-08-23,36.27,12.66
2011-08-24,35.9,12.68
2011-08-25,39.76,12.61
2011-08-26,35.59,12.63
2011-08-29,32.28,12.05
2011-08-30,32.89,12.03
2011-08-31,31.62,12.07
2011-09-01,31.82,12.05
2011-09-02,33.92,12.25
2011-09-06,37.0,13.63
2011-09-07,33.38,13.03
2011-09-08,34.32,13.05
2011-09-09,38.52,13.58
2011-09-12,38.59,14.01
2011-09-13,36.91,13.82
2011-09-14,34.6,13.75
2011-09-15,31.97,12.86
2011-09-16,30.98,13.05
2011-09-19,32.73,13.94
2011-09-20,32.86,13.72
2011-09-21,37.32,14.64
2011-09-22,41.35,15.44
2011-09-23,41.25,15.46
2011-09-26,39.02,15.15
2011-09-27,37.71,14.57
2011-09-28,41.08,14.68
2011-09-29,38.84,14.25
2011-09-30,42.96,14.24
2011-10-03,45.45,14.66
2011-10-04,40.82,14.43
2011-10-05,37.81,14.06
2011-10-06,36.27,13.52
2011-10-07,36.2,12.95
2011-10-10,33.02,12.73
2011-10-11,32.86,12.91
2011-10-12,31.26,12.8
2011-10-13,30.7,12.72
2011-10-14,28.24,12.61
2011-10-17,33.39,12.85
2011-10-18,31.56,12.97
2011-10-19,34.44,13.05
2011-10-20,34.78,13.19
2011-10-21,31.32,13.29
2011-10-24,29.26,13.03
2011-10-25,32.22,13.1
2011-10-26,29.86,13.04
2011-10-27,25.46,12.23
2011-10-28,24.53,12.05
2011-10-31,29.96,12.35
2011-11-01,34.77,13.45
2011-11-02,32.74,13.47
2011-11-03,30.5,12.91
2011-11-04,30.16,12.75
2011-11-07,29.85,12.78
2011-11-08,27.48,12.69
2011-11-09,36.16,13.61
2011-11-10,32.81,13.35
2011-11-11,30.04,13.02
2011-11-14,31.13,13.09
2011-11-15,31.22,13.4
2011-11-16,33.51,13.43
2011-11-17,34.51,13.16
2011-11-18,32.0,12.95
2011-11-21,32.91,13.18
2011-11-22,31.97,13.23
2011-11-23,33.98,13.61
2011-11-25,34.47,13.81
2011-11-28,32.13,13.72
2011-11-29,30.64,13.71
2011-11-30,27.8,13.43
2011-12-01,27.41,13.25
2011-12-02,27.52,12.84
2011-12-05,27.84,12.71
2011-12-06,28.13,12.64
2011-12-07,28.67,12.62
2011-12-08,30.59,13.04
2011-12-09,26.38,12.94
2011-12-12,25.67,12.8
2011-12-13,25.41,13.04
2011-12-14,26.04,13.29
2011-12-15,25.11,12.41
2011-12-16,24.29,12.07
2011-12-19,24.92,12.03
2011-12-20,23.22,12.04
2011-12-21,21.43,12.1
2011-12-22,21.16,12.06
2011-12-23,20.73,11.97
2011-12-27,21.91,11.94
2011-12-28,23.52,12.18
2011-12-29,22.65,12.33
2011-12-30,23.4,12.35
2012-01-03,22.97,11.95
2012-01-04,22.22,11.8
2012-01-05,21.48,11.84
2012-01-06,20.63,11.53
2012-01-09,21.07,10.89
2012-01-10,20.69,10.53
2012-01-11,21.05,10.87
2012-01-12,20.47,10.57
2012-01-13,20.91,10.76
2012-01-17,22.2,10.52
2012-01-18,20.89,10.43
2012-01-19,19.87,10.22
2012-01-20,18.28,10.23
2012-01-23,18.67,10.13
2012-01-24,18.91,10.55
2012-01-25,18.31,10.49
2012-01-26,18.57,10.18
2012-01-27,18.53,10.22
2012-01-30,19.4,10.55
2012-01-31,19.44,10.56
2012-02-01,18.55,10.51
2012-02-02,17.98,10.34
2012-02-03,17.1,10.15
2012-02-06,17.76,10.37
2012-02-07,17.65,10.2
2012-02-08,18.16,10.13
2012-02-09,18.63,9.83
2012-02-10,20.79,10.14
2012-02-13,19.04,9.89
2012-02-14,19.54,10.11
2012-02-15,21.14,10.56
2012-02-16,19.22,10.51
2012-02-17,17.78,10.37
2012-02-21,18.19,10.02
2012-02-22,18.19,10.03
2012-02-23,16.8,9.71
2012-02-24,17.31,9.71
2012-02-27,18.19,9.99
2012-02-28,17.96,10.08
2012-02-29,18.43,10.31
2012-03-01,17.26,10.05
2012-03-02,17.29,10.16
2012-03-05,18.05,10.2
2012-03-06,20.87,10.58
2012-03-07,19.07,10.4
2012-03-08,17.95,10.23
2012-03-09,17.11,10.35
2012-03-12,15.64,10.38
2012-03-13,14.8,10.33
2012-03-14,15.31,10.66
2012-03-15,15.42,10.2
2012-03-16,14.47,10.12
2012-03-19,15.04,9.96
2012-03-20,15.58,9.96
2012-03-21,15.13,10.11
2012-03-22,15.57,10.19
2012-03-23,14.82,10.14
2012-03-26,14.26,10.02
2012-03-27,15.59,9.96
2012-03-28,15.47,10.03
2012-03-29,15.48,10.06
2012-03-30,15.5,10.04
2012-04-02,15.64,10.01
2012-04-03,15.66,10.16
2012-04-04,16.44,10.21
2012-04-05,16.7,10.33
2012-04-09,18.81,10.04
2012-04-10,20.39,10.31
2012-04-11,20.02,10.14
2012-04-12,17.2,9.86
2012-04-13,19.55,9.81
2012-04-16,19.55,9.79
2012-04-17,18.46,9.73
2012-04-18,18.64,9.84
2012-04-19,18.36,9.81
2012-04-20,17.44,9.73
2012-04-23,18.97,9.66
2012-04-24,18.1,9.56
2012-04-25,16.82,9.48
2012-04-26,16.24,9.18
2012-04-27,16.32,8.87
2012-04-30,17.15,9.1
2012-05-01,16.6,9.15
2012-05-02,16.88,9.43
2012-05-03,17.56,9.24
2012-05-04,19.16,9.15
2012-05-07,18.94,9.39
2012-05-08,19.05,9.97
2012-05-09,20.08,10.0
2012-05-10,18.83,9.63
2012-05-11,19.89,9.59
2012-05-14,21.87,10.21
2012-05-15,21.97,10.56
2012-05-16,22.27,10.8
2012-05-17,24.49,11.24
2012-05-18,25.1,11.37
2012-05-21,22.01,10.86
2012-05-22,22.48,10.84
2012-05-23,22.33,11.42
2012-05-24,21.54,11.26
2012-05-25,21.76,11.16
2012-05-29,21.03,11.03
2012-05-30,24.14,11.52
2012-05-31,24.06,11.45
2012-06-01,26.66,11.81
2012-06-04,26.12,11.54
2012-06-05,24.68,11.61
2012-06-06,22.16,11.39
2012-06-07,21.72,10.94
2012-06-08,21.23,11.1
2012-06-11,23.56,11.17
2012-06-12,22.09,11.24
2012-06-13,24.27,11.09
2012-06-14,21.68,11.04
2012-06-15,21.11,10.94
2012-06-18,18.32,10.45
2012-06-19,18.38,9.99
2012-06-20,17.24,9.83
2012-06-21,20.08,10.09
2012-06-22,18.11,10.08
2012-06-25,20.38,10.04
2012-06-26,19.72,9.91
2012-06-27,19.45,9.93
2012-06-28,19.71,9.84
2012-06-29,17.08,9.55
2012-07-02,16.8,9.54
2012-07-03,16.66,9.4
2012-07-05,17.5,9.43
2012-07-06,17.1,9.49
2012-07-09,17.98,9.48
2012-07-10,18.72,9.47
2012-07-11,17.95,9.45
2012-07-12,18.33,9.4
2012-07-13,16.74,9.2
2012-07-16,17.11,8.98
2012-07-17,16.48,8.81
2012-07-18,16.16,8.68
2012-07-19,15.45,8.46
2012-07-20,16.27,8.56
2012-07-23,18.62,9.25
2012-07-24,20.47,9.72
2012-07-25,19.34,9.57
2012-07-26,17.53,9.15
2012-07-27,16.7,9.11
2012-07-30,18.03,9.31
2012-07-31,18.93,9.44
2012-08-01,18.96,9.56
2012-08-02,17.57,9.11
2012-08-03,15.64,8.8
2012-08-06,15.95,8.59
2012-08-07,15.99,8.66
2012-08-08,15.32,8.67
2012-08-09,15.28,8.52
2012-08-10,14.74,8.52
2012-08-13,13.7,8.5
2012-08-14,14.85,8.69
2012-08-15,14.63,8.85
2012-08-16,14.29,8.71
2012-08-17,13.45,8.76
2012-08-20,14.02,8.71
2012-08-21,15.02,8.57
2012-08-22,15.11,8.42
2012-08-23,15.96,8.35
2012-08-24,15.18,8.4
2012-08-27,16.35,8.62
2012-08-28,16.49,8.7
2012-08-29,17.06,8.95
